mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.3648451150358805 0.11361319098071077 1.5716787989354306 0.2291107563357637 0.45910689889500184 1.5723997171536568 0.5087750412886018 0.33708011834141477
1.321896070624038 0.08791806842407146 1.5328611960135174 0.4570159996541993 0.49167957065225365 2.505773345873494 1.3219079815593633 0.49915863726423665
1.3044892254436367 0.09104275303718196 1.6654780641798954 0.39485647998877066 0.5417631050787928 1.8553647421658463 0.8945943572919626 0.39219368232463464
1.2481060121984822 0.13439112240231685 1.3500906519774367 0.10035566867460324 0.19882302325685455 1.9527872021833264 0.260264819042752 0.4837236687438259
1.409810311446189 0.10826194492079741 1.85554829473526 0.2773570500650873 0.680853293389629 1.9167081833712136 1.0390734393685894 0.2869474028220623
1.3381113020757103 0.08694257991104697 1.523261675126744 0.4667076380309614 0.6539675399572003 1.716533847423039 0.5495331757306485 0.2631197786730758
1.3879118948701106 0.11318916599276646 1.7173293642717442 0.2680844101383681 0.5066317068180489 2.4074436265985235 1.249426432028571 0.44922358214159247
1.3589505804827735 0.12569891945787567 1.4426493548408716 0.5225750756482199 0.5832869031136066 1.6745838670926672 0.2605064273598824 0.2020946524471829
1.3383660079459074 0.06548468893907151 1.5637669974502346 0.2245730465806584 0.6307438467600057 2.385740476604855 1.6034538006096195 0.2727628797674489
1.3626969563682456 0.12103487450702949 1.7700806899654857 0.1940912939488637 0.6611378435595585 2.571577980063062 0.39606966151448086 0.25743525139484663
1.359799720665882 0.10727900418494456 2.0166742943316756 0.35466933380262416 0.6756883622044036 2.196349781572021 0.8610777646362803 0.32013189548015447
1.3553333627455872 0.051435159505976775 1.4947792938664848 0.31576616605625696 0.5027191024543463 1.9007036900198453 0.5221493415066455 0.4504082725336945
1.1246947797562015 0.18133459099160534 1.3633016638487883 0.08576383197132 0.0263359779882757 1.9278705667303702 0.32864456142717474 0.7878178195556497
1.3448957048111563 0.12432706716186871 1.6932606522739093 0.45958420589097526 0.7630182066777074 1.721136393779131 0.23223150336434456 0.07102430390954248
1.3532481608242737 0.05824092353382351 1.6038038304687467 0.22431863662360857 0.4952481928538179 2.147598931158771 0.5519886567721267 0.5010769232300659
1.3374425126427258 0.0879214724457243 1.5065821392255454 0.387967764786754 0.6238346168450507 1.859411005626207 0.9154352938106425 0.3735575945342633
1.1490313637999057 1.959955482039031 1.3729344869976925 0.1290240636141154 0.0876802941061909 1.7214366172304454 0.29706446847409934 0.5687047610717127
1.2915496877878112 0.06508194705205829 1.4840886337206904 0.09020823685065991 0.38091964515312227 1.7618427831337113 0.5596894604523242 0.3696050196739923
1.3381323181144387 0.1188767612720473 1.8647051502329623 0.33478984377425025 0.5650501130493194 1.8980077086894551 0.8082155635806894 0.4045920634383397
1.288226338427572 0.09328289839650754 1.5988534891046484 0.24494022141193267 0.43142902139998135 1.8142953959328934 0.3265620676065362 0.15424279391323206
1.304231010332855 0.0773464411869494 1.6747152246828874 0.33083983318888066 0.32799924300415734 2.3024658323372047 1.0810157266405533 0.6294080545013224
1.3043433062636698 0.07560859183976394 1.579797520514479 0.17696064179024695 0.4200421385631251 2.6735697608036912 1.0752585973426985 0.46930183933296166
1.3698919835146661 0.09221272460583689 1.710680975086131 0.2316446987021767 0.6234876469735243 2.1746897767345836 1.381663405482353 0.19864035789002754
1.31835819280013 0.04495950261223096 1.5217760221556635 0.334526647006804 0.35143246131745465 1.92286019743368 0.352226511201438 0.3434183565969834
1.3175278003022592 0.07862072770293817 1.9042708939593385 0.3637925405113779 0.5174958690245621 2.107348119838273 1.8425858332635605 0.48097371022588836
1.0016856021668097 0.5807172964017322 1.3862743524058354 0.08766055893376445 0.07344217612575307 1.7503753217478693 0.2174539488820705 0.5554531318159472
1.375047765304162 0.1295931460614116 1.6603308803012058 0.34355000958271753 0.6093544510066319 2.477228817493488 1.5882003871052386 0.3388549982494702
1.3289673054995146 0.13388352172856574 1.460547283636335 0.2159492196848283 0.5021368231034893 2.004571565346568 0.23893368438957754 0.28786300563797007
1.3219173181754118 0.06960138420157945 1.91603140565734 0.3641000422964581 0.6015817916941671 2.5798460451782743 1.5069760085143322 0.34754948782344824
1.2943031812424222 0.07550039685755784 1.6188996905210953 0.2655425332911723 0.623591208561252 1.729168110199545 1.1454753261899286 0.32015329086910993
1.3735748232735685 0.06883363518763995 1.756403823167112 0.3832565258324877 0.5528773132969708 2.0226248455575573 0.7173856225342513 0.4216587939507062
1.338021846147818 0.09149613817811343 1.5426049385108596 0.09529771136729803 0.5688770557547406 1.6533808084727284 0.5384544691104729 0.02283358182338526
1.4071818666611422 0.11588473249866232 1.778128058333357 0.25784453494976645 0.6352277411412842 1.8812451091966391 0.17216624012150447 0.19906059067023432
1.3563166192685068 0.08196506989722065 1.7617466179824526 0.8953701048886217 0.47538419419149475 1.8660215963470952 0.29761137447990504 0.03168145286065625
1.2864626040526557 1.208197905567493 1.2995168822329681 0.05426419778541794 0.1120407010911109 1.5404869243687802 0.22063687067689663 0.48723027392364265
1.3129490303789313 0.08801007742352263 1.660389202311423 0.1897567347210758 0.383467534058938 2.338329984155301 0.113052259421037 0.5754649752240562
1.3270367067625823 0.10118696547342207 1.9123473856945479 0.3658970065587821 0.5997436238308393 2.0299558618037676 0.1377811568564248 0.34882781693806436
